0, 0.001425, 1.497355, -0.999926, 0.959090, -0.001433, 0.000997, -0.006761, 0.000297, 0.001149, 0.004003, -0.001478, -0.000000, 
1, 0.001425, 1.497355, -0.999926, 0.959090, -0.001432, 0.000997, -0.006313, 0.000596, 0.001093, 0.003057, 0.001710, -0.000000, 
2, 0.001426, 1.497354, -0.999926, 0.959090, -0.001433, 0.000998, -0.002862, -0.000014, 0.001017, 0.001646, -0.001578, 0.000101, 
3, 0.001428, 1.497351, -0.999926, 0.959090, -0.001434, 0.000999, -0.003175, -0.000127, 0.000945, 0.001134, -0.005479, 0.000094, 
4, 0.001429, 1.497348, -0.999926, 0.959089, -0.001435, 0.001000, -0.004528, -0.000219, -0.001767, 0.000246, -0.005128, 0.000087, 
5, 0.001431, 1.497344, -0.999926, 0.959089, -0.001434, 0.001001, -0.002913, -0.001754, -0.001643, -0.000083, -0.002772, 0.000081, 
6, 0.001432, 1.497341, -0.999926, 0.959090, -0.001435, 0.001002, -0.006484, -0.001914, -0.001528, 0.003201, -0.005527, 0.000076, 
7, 0.001434, 1.497339, -0.999926, 0.959089, -0.001436, 0.001003, -0.004243, 0.000209, -0.001421, 0.002976, -0.011367, 0.000070, 
8, 0.001436, 1.497337, -0.999926, 0.959089, -0.001436, 0.001004, -0.004409, 0.001172, -0.001313, 0.002852, -0.011446, 0.000065, 
9, 0.001438, 1.497334, -0.999926, 0.959089, -0.001437, 0.001006, -0.005170, 0.000635, -0.001145, 0.002652, -0.013062, 0.000061, 
10, 0.001441, 1.497332, -0.999926, 0.959089, -0.001438, 0.001007, -0.002718, 0.000982, -0.001065, 0.002516, -0.014877, 0.000057, 
11, 0.001443, 1.497329, -0.999926, 0.959089, -0.001438, 0.001008, -0.005022, -0.000346, -0.000981, 0.003284, -0.014617, 0.000053, 
12, 0.001445, 1.497327, -0.999926, 0.959088, -0.001439, 0.001009, -0.006254, -0.000642, -0.000913, 0.005472, -0.016795, 0.000512, 
13, 0.001448, 1.497325, -0.999926, 0.959088, -0.001439, 0.001010, -0.006245, -0.000720, -0.000849, 0.005906, -0.016645, 0.000476, 
14, 0.001450, 1.497323, -0.999926, 0.959088, -0.001438, 0.001011, -0.005807, -0.000374, -0.000789, 0.005559, -0.010725, 0.000443, 
15, 0.001454, 1.497321, -0.999926, 0.959088, -0.001438, 0.001012, -0.002939, -0.000112, -0.000709, 0.006417, -0.012493, 0.000412, 
16, 0.001456, 1.497320, -0.999926, 0.959088, -0.001439, 0.001013, -0.004233, -0.000134, -0.000659, 0.006152, -0.012199, 0.000383, 
17, 0.001457, 1.497318, -0.999926, 0.959086, -0.001439, 0.001014, -0.004796, -0.000685, 0.001342, 0.002729, -0.015439, 0.000356, 
18, 0.001459, 1.497317, -0.999926, 0.959086, -0.001440, 0.001015, -0.005345, 0.001377, 0.001265, 0.002563, -0.014407, 0.000331, 
19, 0.001461, 1.497316, -0.999926, 0.959085, -0.001440, 0.001016, -0.007414, 0.001218, 0.001176, -0.001813, -0.014425, 0.000974, 
20, 0.001463, 1.497315, -0.999926, 0.959084, -0.001441, 0.001018, -0.001711, 0.001191, 0.001128, -0.005916, -0.013835, 0.000905, 
21, 0.001464, 1.497313, -0.999926, 0.959084, -0.001441, 0.001019, -0.002931, 0.000804, 0.001049, -0.003993, -0.012991, 0.000842, 
22, 0.001467, 1.497313, -0.999926, 0.959083, -0.001441, 0.001020, 0.000569, 0.002661, 0.000975, -0.006536, -0.012510, 0.000783, 
23, 0.001469, 1.497311, -0.999926, 0.959082, -0.001442, 0.001020, 0.001026, 0.002677, 0.000907, -0.011041, -0.013672, 0.000728, 
24, 0.001471, 1.497310, -0.999926, 0.959082, -0.001442, 0.001021, 0.002185, 0.002417, 0.001635, -0.007748, -0.014804, 0.000677, 
25, 0.001473, 1.497310, -0.999926, 0.959083, -0.001442, 0.001022, 0.002049, 0.002235, 0.001521, -0.007112, -0.013850, 0.000630, 
26, 0.001474, 1.497309, -0.999927, 0.959083, -0.001442, 0.001023, -0.001963, 0.002116, -0.001232, -0.006048, -0.016174, 0.000585, 
27, 0.001475, 1.497308, -0.999926, 0.959083, -0.001443, 0.001023, -0.001792, 0.003451, -0.001516, -0.003813, -0.015596, 0.000544, 
28, 0.001477, 1.497308, -0.999926, 0.959082, -0.001443, 0.001024, -0.001624, 0.003508, -0.000761, -0.005087, -0.014621, 0.000506, 
29, 0.001477, 1.497307, -0.999926, 0.959082, -0.001443, 0.001025, -0.005108, 0.003671, -0.000101, -0.003231, -0.014312, 0.000471, 
30, 0.001479, 1.497306, -0.999926, 0.959083, -0.001443, 0.001025, -0.002837, 0.002377, -0.000035, -0.002094, -0.015204, 0.000438, 
31, 0.001480, 1.497305, -0.999926, 0.959083, -0.001443, 0.001026, -0.002470, 0.002712, -0.000016, 0.000488, -0.014374, 0.000407, 
32, 0.001480, 1.497305, -0.999926, 0.959082, -0.001442, 0.001026, -0.005903, 0.003246, 0.000466, 0.000075, -0.010055, 0.000378, 
33, 0.001481, 1.497304, -0.999926, 0.959082, -0.001440, 0.001027, -0.004175, 0.001949, 0.000433, 0.000449, -0.004218, 0.000352, 
34, 0.001483, 1.497303, -0.999926, 0.959082, -0.001441, 0.001027, -0.003773, -0.000556, 0.000563, 0.000645, -0.006383, 0.000327, 
35, 0.001483, 1.497302, -0.999926, 0.959083, -0.001441, 0.001027, -0.008345, -0.001410, 0.000633, 0.001004, -0.005935, 0.000304, 
36, 0.001484, 1.497302, -0.999926, 0.959082, -0.001440, 0.001028, -0.007752, -0.001332, 0.000706, -0.002319, 0.000051, 0.000283, 
37, 0.001485, 1.497302, -0.999926, 0.959082, -0.001440, 0.001028, -0.007208, -0.001066, 0.000615, -0.000244, -0.002354, 0.000263, 
38, 0.001486, 1.497301, -0.999926, 0.959081, -0.001441, 0.001028, -0.006703, -0.002382, 0.000572, -0.003993, -0.003091, 0.000245, 
39, 0.001487, 1.497301, -0.999926, 0.959080, -0.001439, 0.001029, -0.005458, -0.002303, 0.000532, -0.007556, 0.003724, 0.000228, 
40, 0.001487, 1.497301, -0.999926, 0.959080, -0.001440, 0.001029, -0.002724, -0.001948, 0.000494, -0.005973, 0.003438, 0.000212, 
41, 0.001488, 1.497300, -0.999926, 0.959080, -0.001438, 0.001029, -0.002095, -0.002658, 0.001412, -0.007922, 0.009576, 0.000197, 
42, 0.001489, 1.497300, -0.999926, 0.959080, -0.001439, 0.001029, -0.001055, -0.001718, 0.001313, -0.006322, 0.008433, 0.000183, 
43, 0.001490, 1.497300, -0.999926, 0.959079, -0.001438, 0.001030, -0.000981, -0.001538, 0.001221, -0.006789, 0.013479, 0.000170, 
44, 0.001490, 1.497300, -0.999926, 0.959080, -0.001438, 0.001030, -0.000448, -0.001422, 0.001135, -0.005124, 0.012281, 0.000158, 
45, 0.001490, 1.497300, -0.999926, 0.959079, -0.001439, 0.001030, -0.005380, -0.001276, 0.001056, -0.007563, 0.011319, 0.000147, 
46, 0.001490, 1.497299, -0.999926, 0.959078, -0.001439, 0.001030, -0.005003, -0.002151, 0.000400, -0.010597, 0.009944, 0.000137, 
47, 0.001491, 1.497299, -0.999926, 0.959077, -0.001438, 0.001030, -0.004652, -0.001605, 0.000372, -0.013806, 0.015828, 0.000127, 
48, 0.001491, 1.497299, -0.999926, 0.959078, -0.001439, 0.001031, -0.003677, -0.001395, 0.000422, -0.012653, 0.013741, 0.000118, 
49, 0.001492, 1.497299, -0.999926, 0.959077, -0.001437, 0.001031, -0.003419, -0.001125, 0.000392, -0.015617, 0.016881, 0.000110, 
50, 0.001492, 1.497298, -0.999926, 0.959078, -0.001438, 0.001031, -0.003180, -0.003056, 0.000567, -0.013241, 0.014459, 0.000043, 
51, 0.001493, 1.497298, -0.999926, 0.959079, -0.001438, 0.001031, -0.003033, -0.002412, 0.000915, -0.009532, 0.012046, -0.000044, 
52, 0.001493, 1.497298, -0.999926, 0.959079, -0.001439, 0.001031, -0.002820, -0.000797, 0.000851, -0.004895, 0.011168, -0.000193, 
53, 0.001494, 1.497298, -0.999926, 0.959080, -0.001438, 0.001032, -0.002622, -0.002212, 0.000791, -0.002318, 0.013427, 0.001161, 
54, 0.001494, 1.497298, -0.999926, 0.959079, -0.001437, 0.001032, -0.002438, -0.001867, 0.000929, -0.005198, 0.017567, 0.000506, 
55, 0.001494, 1.497298, -0.999926, 0.959079, -0.001439, 0.001032, -0.001357, -0.001783, 0.000864, -0.004732, 0.011583, -0.000144, 
56, 0.001495, 1.497298, -0.999926, 0.959079, -0.001439, 0.001032, -0.000057, -0.001535, 0.000998, -0.007350, 0.010644, 0.001172, 
57, 0.001495, 1.497298, -0.999926, 0.959079, -0.001439, 0.001033, -0.000045, -0.001150, 0.000928, -0.006068, 0.009654, 0.001216, 
58, 0.001494, 1.497298, -0.999926, 0.959080, -0.001440, 0.001033, -0.004997, -0.000420, 0.000863, -0.004597, 0.007982, 0.001426, 
59, 0.001493, 1.497297, -0.999926, 0.959079, -0.001440, 0.001033, -0.008615, -0.002106, 0.000802, -0.007149, 0.004389, 0.000138, 
60, 0.001493, 1.497297, -0.999926, 0.959079, -0.001439, 0.001033, -0.008011, -0.001954, 0.000746, -0.006192, 0.009491, -0.001035, 
61, 0.001494, 1.497297, -0.999926, 0.959080, -0.001439, 0.001033, -0.007930, -0.003418, 0.000694, -0.005615, 0.006913, -0.000954, 
62, 0.001494, 1.497297, -0.999926, 0.959080, -0.001440, 0.001034, -0.007467, -0.003903, 0.000645, -0.004303, 0.006395, -0.000617, 
63, 0.001494, 1.497297, -0.999926, 0.959081, -0.001440, 0.001034, -0.006943, -0.002913, 0.000600, -0.001431, 0.003309, -0.002184, 
64, 0.001495, 1.497297, -0.999926, 0.959081, -0.001441, 0.001034, -0.006448, -0.001993, 0.000642, -0.001280, 0.002959, -0.001559, 
65, 0.001495, 1.497297, -0.999926, 0.959080, -0.001441, 0.001034, -0.006763, -0.001731, 0.000597, -0.004123, 0.003383, -0.001449, 
66, 0.001495, 1.497297, -0.999926, 0.959079, -0.001441, 0.001035, -0.006120, -0.000847, 0.000555, -0.008376, 0.003138, -0.001348, 
67, 0.001495, 1.497297, -0.999926, 0.959080, -0.001442, 0.001035, -0.004840, -0.001563, 0.000516, -0.005732, 0.000676, -0.001253, 
68, 0.001496, 1.497297, -0.999926, 0.959080, -0.001442, 0.001035, -0.004501, -0.001082, 0.000674, -0.003519, -0.000981, -0.001165, 
69, 0.001496, 1.497297, -0.999926, 0.959081, -0.001442, 0.001035, -0.003604, -0.000779, 0.000955, -0.000626, -0.001038, -0.001084, 
70, 0.001496, 1.497297, -0.999926, 0.959080, -0.001442, 0.001035, -0.002171, 0.000161, 0.000888, -0.003557, -0.001741, -0.001008, 
71, 0.001496, 1.497297, -0.999926, 0.959079, -0.001443, 0.001036, -0.003207, -0.001532, 0.000826, -0.007942, -0.002276, -0.000937, 
72, 0.001496, 1.497297, -0.999926, 0.959079, -0.001443, 0.001036, -0.004651, -0.000683, 0.000768, -0.005380, -0.002588, -0.000871, 
73, 0.001497, 1.497297, -0.999926, 0.959079, -0.001443, 0.001036, -0.004586, 0.000178, 0.000933, -0.007573, -0.003106, -0.000810, 
74, 0.001497, 1.497296, -0.999926, 0.959079, -0.001443, 0.001036, -0.004264, -0.001031, 0.001820, -0.005567, -0.002889, -0.000753, 
75, 0.001497, 1.497297, -0.999926, 0.959080, -0.001443, 0.001036, -0.004092, -0.000360, 0.001692, -0.004351, -0.002686, -0.000701, 
76, 0.001497, 1.497296, -0.999926, 0.959080, -0.001443, 0.001037, -0.004648, -0.001511, 0.001574, -0.002622, -0.002506, -0.000651, 
77, 0.001496, 1.497296, -0.999926, 0.959079, -0.001444, 0.001037, -0.008257, -0.002382, 0.001489, -0.005615, -0.003114, -0.000606, 
78, 0.001496, 1.497296, -0.999926, 0.959079, -0.001444, 0.001037, -0.007661, -0.003804, 0.001427, -0.009367, -0.002972, -0.000563, 
79, 0.001496, 1.497296, -0.999926, 0.959079, -0.001444, 0.001037, -0.006973, -0.002374, 0.001352, -0.006191, -0.006117, -0.000524, 
80, 0.001496, 1.497296, -0.999926, 0.959078, -0.001442, 0.001037, -0.006189, -0.001222, 0.001257, -0.006743, -0.001020, -0.000487, 
81, 0.001497, 1.497296, -0.999926, 0.959079, -0.001441, 0.001037, -0.005755, -0.000129, 0.001936, -0.003253, 0.003838, -0.000453, 
82, 0.001497, 1.497296, -0.999926, 0.959079, -0.001441, 0.001037, -0.006202, -0.000862, 0.001758, -0.000211, 0.002777, -0.000421, 
83, 0.001497, 1.497296, -0.999926, 0.959079, -0.001442, 0.001037, -0.005768, 0.000223, 0.001635, -0.003676, -0.000569, -0.000392, 
84, 0.001497, 1.497296, -0.999926, 0.959079, -0.001442, 0.001037, -0.005363, -0.000050, 0.001520, -0.000713, -0.000530, -0.000364, 
85, 0.001497, 1.497296, -0.999926, 0.959078, -0.001442, 0.001037, -0.004987, -0.000893, 0.001413, -0.004211, -0.000594, -0.000339, 
86, 0.001497, 1.497296, -0.999926, 0.959079, -0.001441, 0.001037, -0.005042, -0.001619, 0.001314, -0.003503, 0.005339, -0.000315, 
87, 0.001497, 1.497296, -0.999926, 0.959078, -0.001441, 0.001038, -0.004689, -0.000953, 0.001222, -0.006392, 0.002933, -0.000293, 
